INPUT	FOUND_BY	DTXSID	PREFERRED_NAME	SMILES	QSAR_READY_SMILES
101043-37-2	CAS-RN	DTXSID3031654	Microcystin LR	CO[C@@H](CC1=CC=CC=C1)[C@@H](C)\C=C(/C)\C=C\[C@@H]1NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](C)[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)C(=C)N(C)C(=O)CC[C@@H](NC(=O)[C@H]1C)C(O)=O)C(O)=O	COC(CC1=CC=CC=C1)C(C)C=C(C)C=CC1NC(=O)C(CCCN=C(N)N)NC(=O)C(C)C(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(=C)N(C)C(=O)CCC(NC(=O)C1C)C(O)=O)C(O)=O
10108-56-2	CAS-RN	DTXSID30905938	N-Butylcyclohexanamine	CCCCNC1CCCCC1	CCCCNC1CCCCC1
10109-95-2	CAS-RN	DTXSID7064948	2,5-Dianilinoterephthalic acid	OC(=O)C1=CC(NC2=CC=CC=C2)=C(C=C1NC1=CC=CC=C1)C(O)=O	OC(=O)C1=CC(NC2=CC=CC=C2)=C(C=C1NC1=CC=CC=C1)C(O)=O
101152-94-7	CAS-RN	DTXSID4046785	Milnacipran hydrochloride	Cl.CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C1=CC=CC=C1	CCN(CC)C(=O)C1(CC1CN)C1=CC=CC=C1
101155-02-6	CAS-RN	DTXSID50143759	9-(2-Fluorobenzyl)-6-(methylamino)-9H-purine	CNC1=C2N=CN(CC3=CC=CC=C3F)C2=NC=N1	CNC1=C2N=CN(CC3=CC=CC=C3F)C2=NC=N1
101190-60-7	CAS-RN	DTXSID20143766	9H-Purin-6-amine, 9-((2-fluorophenyl)methyl)-N-methyl-, hydrochloride	Cl.CNC1=C2N=CN(CC3=CC=CC=C3F)C2=NC=N1	CNC1=C2N=CN(CC3=CC=CC=C3F)C2=NC=N1
101200-48-0	CAS-RN	DTXSID8024101	Tribenuron-methyl	COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)N(C)C1=NC(OC)=NC(C)=N1	COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)N(C)C1=NC(OC)=NC(C)=N1
101205-02-1	CAS-RN	DTXSID0057918	Cycloxydim	CCCC(=NOCC)C1=C(O)CC(CC1=O)C1CCCSC1	CCCC(=NOCC)C1C(=O)CC(CC1=O)C1CCCSC1
101238-01-1	CAS-RN	DTXSID70554727	2,2,6,6-Tetramethylpiperidin-4-yl dodecanoate	CCCCCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1	CCCCCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1
10126-87-1	CAS-RN	DTXSID1064956	[2,2'-Bibenzo[b]thiophene]-3,3'-diol, 6,6'-diethoxy-, bis(hydrogen sulfate), disodium salt	[Na+].[Na+].CCOC1=CC=C2C(SC(=C2OS([O-])(=O)=O)C2=C(OS([O-])(=O)=O)C3=CC=C(OCC)C=C3S2)=C1	CCOc1ccc2c(OS(O)(=O)=O)c(sc2c1)-c1sc2cc(OCC)ccc2c1OS(O)(=O)=O
1013-99-6	CAS-RN	DTXSID10143831	4H-Pyran-4-one, 2-methyl-6-phenyl-	CC1=CC(=O)C=C(O1)C1=CC=CC=C1	CC1=CC(=O)C=C(O1)C1=CC=CC=C1
10137-69-6	CAS-RN	DTXSID60884449	Cyclohexene, 4-(trichlorosilyl)-	Cl[Si](Cl)(Cl)C1CCC=CC1	Cl[Si](Cl)(Cl)C1CCC=CC1
10137-80-1	CAS-RN	DTXSID30906086	N-(2-Ethylhexyl)aniline	CCCCC(CC)CNC1=CC=CC=C1	CCCCC(CC)CNC1=CC=CC=C1
10137-87-8	CAS-RN	DTXSID90906087	N-Ethyl-1-phenylethan-1-amine	CCNC(C)C1=CC=CC=C1	CCNC(C)C1=CC=CC=C1
10137-90-3	CAS-RN	DTXSID70884450	3-Nonen-2-one, 5-ethyl-	CCCCC(CC)C=CC(C)=O	CCCCC(CC)C=CC(C)=O
10138-19-9	CAS-RN	DTXSID00143880	4-Heptyl-2,6-dimethylphenol	CCCCCCCC1=CC(C)=C(O)C(C)=C1	CCCCCCCC1=CC(C)=C(O)C(C)=C1
10138-21-3	CAS-RN	DTXSID80871199	Dichloroethylvinylsilane	CC[Si](Cl)(Cl)C=C	CC[Si](Cl)(Cl)C=C
10138-43-9	CAS-RN	DTXSID60143881	Propanol, 3-(2-ethoxyethoxy)-	CCOCCOCCCO	CCOCCOCCCO
10138-44-0	CAS-RN	DTXSID70906101	2-Ethoxy-4-methyl-3,4-dihydro-2H-pyran	CCOC1CC(C)C=CO1	CCOC1CC(C)C=CO1
10138-47-3	CAS-RN	DTXSID30906102	2-[(Heptan-3-yl)oxy]ethan-1-ol	CCCCC(CC)OCCO	CCCCC(CC)OCCO
10138-60-0	NO_MATCH	-	-	-	-
10138-74-6	CAS-RN	DTXSID10906105	2-[(1-Aminopropan-2-yl)amino]ethan-1-ol	CC(CN)NCCO	CC(CN)NCCO
10138-79-1	CAS-RN	DTXSID90884452	Silane, tris(2-chloroethoxy)-	ClCCO[SiH](OCCCl)OCCCl	ClCCO[SiH](OCCCl)OCCCl
10138-87-1	CAS-RN	DTXSID70906106	2-{2-[(Heptan-3-yl)oxy]ethoxy}ethan-1-ol	CCCCC(CC)OCCOCCO	CCCCC(CC)OCCOCCO
10138-89-3	CAS-RN	DTXSID00864225	1,1,3-Trimethoxybutane	COC(C)CC(OC)OC	COC(C)CC(OC)OC
1014-69-3	CAS-RN	DTXSID6041842	Desmetryn	CNC1=NC(SC)=NC(NC(C)C)=N1	CNC1=NC(SC)=NC(NC(C)C)=N1
1014-70-6	CAS-RN	DTXSID8037596	Simetryn	CCNC1=NC(SC)=NC(NCC)=N1	CCNC1=NC(SC)=NC(NCC)=N1
1014-98-8	CAS-RN	DTXSID60143907	Isocyanic acid, p-xylylene ester	O=C=NCC1=CC=C(CN=C=O)C=C1	O=C=NCC1=CC=C(CN=C=O)C=C1
10140-75-7	CAS-RN	DTXSID60906135	2,3-Dichloropropane-1,1-diyl diacetate	CC(=O)OC(OC(C)=O)C(Cl)CCl	CC(=O)OC(OC(C)=O)C(Cl)CCl
10140-81-5	CAS-RN	DTXSID20906136	Dibutyl 2-(dibutoxyphosphoryl)butanedioate	CCCCOC(=O)CC(C(=O)OCCCC)P(=O)(OCCCC)OCCCC	CCCCOC(=O)CC(C(=O)OCCCC)P(=O)(OCCCC)OCCCC
10140-84-8	CAS-RN	DTXSID90143910	Ethane, 1-(2,4-dichlorophenoxy)-2-ethoxy-	CCOCCOC1=C(Cl)C=C(Cl)C=C1	CCOCCOC1=C(Cl)C=C(Cl)C=C1
10140-89-3	CAS-RN	DTXSID80906137	2,3-Dichloropropanal	ClCC(Cl)C=O	ClCC(Cl)C=O
10140-90-6	CAS-RN	DTXSID40906138	2-Chloro-4,6-dimethyl-1,3,2lambda~5~-dioxaphosphinan-2-one	CC1CC(C)OP(Cl)(=O)O1	CC1CC(C)OP(Cl)(=O)O1
10140-93-9	CAS-RN	DTXSID10906140	2-Chloro-5-ethyl-4-propyl-1,3,2lambda~5~-dioxaphosphinan-2-one	CCCC1OP(Cl)(=O)OCC1CC	CCCC1OP(Cl)(=O)OCC1CC
10140-94-0	CAS-RN	DTXSID70906141	2-Chloro-5-ethyl-4-propyl-1,3,2lambda~5~-dioxaphosphinane-2-thione	CCCC1OP(Cl)(=S)OCC1CC	CCCC1OP(Cl)(=S)OCC1CC
10140-97-3	CAS-RN	DTXSID10143912	Styrene, alpha-chloro-p-nitro-	[O-][N+](=O)C1=CC=C(C=C1)C(Cl)=C	[O-][N+](=O)C1=CC=C(C=C1)C(Cl)=C
10140-99-5	NO_MATCH	-	-	-	-
10141-07-8	NO_MATCH	-	-	-	-
10141-15-8	CAS-RN	DTXSID70906146	3-[(4-Hydroxy-4-methylpentan-2-yl)oxy]propanenitrile	CC(CC(C)(C)O)OCCC#N	CC(CC(C)(C)O)OCCC#N
10141-19-2	CAS-RN	DTXSID30906147	1-(Ethenyloxy)-2,6,8-trimethylnonane	CC(C)CC(C)CCCC(C)COC=C	CC(C)CC(C)CCCC(C)COC=C
10141-22-7	CAS-RN	DTXSID90906148	2,3-Dichloro-2-methylpropanal	CC(Cl)(CCl)C=O	CC(Cl)(CCl)C=O
10143-20-1	CAS-RN	DTXSID50906184	2,8-Dimethyl-6-(2-methylpropyl)nonan-4-ol	CC(C)CC(O)CC(CC(C)C)CC(C)C	CC(C)CC(O)CC(CC(C)C)CC(C)C
10143-54-1	CAS-RN	DTXSID70906186	3-[2-(2-Hydroxyethoxy)ethoxy]propanenitrile	OCCOCCOCCC#N	OCCOCCOCCC#N
10143-60-9	CAS-RN	DTXSID5042035	Bis(2-ethylhexyl) ether	CCCCC(CC)COCC(CC)CCCC	CCCCC(CC)COCC(CC)CCCC
10143-67-6	CAS-RN	DTXSID50143931	Acetaldehyde, bis(2-methoxyethyl) acetal	COCCOC(C)OCCOC	COCCOC(C)OCCOC
101463-69-8	CAS-RN	DTXSID1041978	Flufenoxuron	FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=C(F)C=C(OC2=C(Cl)C=C(C=C2)C(F)(F)F)C=C1	FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=C(F)C=C(OC2=C(Cl)C=C(C=C2)C(F)(F)F)C=C1
101477-54-7	CAS-RN	DTXSID1046427	Lomerizine dihydrochloride	Cl.Cl.COC1=CC=C(CN2CCN(CC2)C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C(OC)=C1OC	COC1=CC=C(CN2CCN(CC2)C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C(OC)=C1OC
101526-62-9	CAS-RN	DTXSID6049016	Sematilide monohydrochloride	Cl.CCN(CC)CCNC(=O)C1=CC=C(NS(C)(=O)=O)C=C1	CCN(CC)CCNC(=O)C1=CC=C(NS(C)(=O)=O)C=C1
101530-10-3	CAS-RN	DTXSID6046428	Lanoconazole	ClC1=C(C=CC=C1)C1CS\C(S1)=C(/C#N)N1C=CN=C1	ClC1=CC=CC=C1C1CSC(S1)=C(C#N)N1C=CN=C1
1016-46-2	CAS-RN	DTXSID70144041	Carbamic acid, dimethyl-, benzo(b)thien-4-yl ester	CN(C)C(=O)OC1=C2C=CSC2=CC=C1	CN(C)C(=O)OC1=C2C=CSC2=CC=C1
101670-73-9	CAS-RN	DTXSID60906473	2,2-Bis(2-chloroethyl)-1,2-oxazolidin-2-ium iodide	[I-].ClCC[N+]1(CCCl)CCCO1	ClCC[N+]1(CCCl)CCCO1
101670-74-0	CAS-RN	DTXSID20906474	2-(2-Chloroethyl)-2-methyl-1,2-oxazolidin-2-ium iodide	[I-].C[N+]1(CCCl)CCCO1	C[N+]1(CCCl)CCCO1
101670-75-1	CAS-RN	DTXSID80906475	2,2-Diethyl-1,2-oxazolidin-2-ium chloride	[Cl-].CC[N+]1(CC)CCCO1	CC[N+]1(CC)CCCO1
101692-44-8	CAS-RN	DTXSID60906498	2-Hydroxypropane-1,2,3-tricarboxylic acid--3-(4-ethoxyphenyl)-N,N-diethyl-2,3-dihydro-1H-inden-1-amine (1/1)	OC(=O)CC(O)(CC(O)=O)C(O)=O.CCOC1=CC=C(C=C1)C1CC(N(CC)CC)C2=CC=CC=C12	CCOC1=CC=C(C=C1)C1CC(N(CC)CC)C2=CC=CC=C12
101708-01-4	CAS-RN	DTXSID00144135	1H-Pyrazole-3-carboxamide, 5-methyl-N-(2-(trifluoromethyl)phenyl)-	CC1=CC(=NN1)C(=O)NC1=CC=CC=C1C(F)(F)F	CC1=CC(=NN1)C(=O)NC1=CC=CC=C1C(F)(F)F
101708-02-5	CAS-RN	DTXSID60144136	1H-Pyrazolecarboxamide, 5-methyl-N-(3-(trifluoromethyl)phenyl)-	CC1=CC(=NN1)C(=O)NC1=CC=CC(=C1)C(F)(F)F	CC1=CC(=NN1)C(=O)NC1=CC=CC(=C1)C(F)(F)F
101708-04-7	CAS-RN	DTXSID20144137	1H-Pyrazolecarboxamide, 4-bromo-5-methyl-N-(3-(trifluoromethyl)phenyl)-	CC1=C(Br)C(=NN1)C(=O)NC1=CC=CC(=C1)C(F)(F)F	CC1=C(Br)C(=NN1)C(=O)NC1=CC=CC(=C1)C(F)(F)F
101708-05-8	CAS-RN	DTXSID80144138	5-Pyrazolecarboxamide, N-(2,3-dimethylphenyl)-5-methyl-	CC1=CC(=NN1)C(=O)NC1=CC=CC(C)=C1C	CC1=CC(=NN1)C(=O)NC1=CC=CC(C)=C1C
10171-78-5	CAS-RN	DTXSID80906516	3-[(2-Aminopropyl)amino]propan-1-ol	CC(N)CNCCCO	CC(N)CNCCCO
10175-31-2	CAS-RN	DTXSID40893610	1-(2-Chlorophenyl)-N,N-dimethylmethanamine	CN(C)CC1=C(Cl)C=CC=C1	CN(C)CC1=C(Cl)C=CC=C1
10176-39-3	CAS-RN	DTXSID80144173	Gitoformate	C[C@H]1O[C@H](C[C@H](OC(C)=O)[C@@H]1OC=O)O[C@@H]1[C@@H](C)O[C@H](C[C@@H]1OC=O)O[C@@H]1[C@@H](C)O[C@H](C[C@@H]1OC=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@H]([C@H](C[C@]32O)OC=O)C2=CC(=O)OC2)C1	CC1OC(CC(OC(C)=O)C1OC=O)OC1C(C)OC(CC1OC=O)OC1C(C)OC(CC1OC=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(C(CC32O)OC=O)C2=CC(=O)OC2)C1
1018-71-9	CAS-RN	DTXSID9046867	Pyrrolnitrin	[O-][N+](=O)C1=C(C=CC=C1Cl)C1=CNC=C1Cl	[O-][N+](=O)C1=C(C=CC=C1Cl)C1=CNC=C1Cl
101827-46-7	CAS-RN	DTXSID2048589	Butenafine hydrochloride	Cl.CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=C1C=CC=C2	CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=C1C=CC=C2
101893-08-7	CAS-RN	DTXSID40144316	Morpholine, 4-(2-(5-bromo-2-pentyloxybenzyloxy)ethyl)-	CCCCCOC1=C(COCCN2CCOCC2)C=C(Br)C=C1	CCCCCOC1=C(COCCN2CCOCC2)C=C(Br)C=C1
101903-30-4	CAS-RN	DTXSID4057920	Pefurazoate	CCC(N(CC1=CC=CO1)C(=O)N1C=CN=C1)C(=O)OCCCC=C	CCC(N(CC1=CC=CO1)C(=O)N1C=CN=C1)C(=O)OCCCC=C
10191-41-0	CAS-RN	DTXSID8021355	alpha-Tocopherol	CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C	CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C
10193-95-0	CAS-RN	DTXSID8064987	Acetic acid, mercapto-, 1,4-butanediyl ester	SCC(=O)OCCCCOC(=O)CS	SCC(=O)OCCCCOC(=O)CS
101952-85-6	NO_MATCH	-	-	-	-
101952-86-7	CAS-RN	DTXSID80144431	Hexestrol diphosphate sodium	[Na+].CC[C@@H]([C@@H](CC)C1=CC=C(OP(O)([O-])=O)C=C1)C1=CC=C(OP(O)(O)=O)C=C1	CCC(C(CC)c1ccc(OP(O)(O)=O)cc1)c1ccc(OP(O)(O)=O)cc1
102-01-2	CAS-RN	DTXSID0024397	Acetoacetanilide	CC(=O)CC(=O)NC1=CC=CC=C1	CC(=O)CC(=O)NC1=CC=CC=C1
102-04-5	CAS-RN	DTXSID5059244	2-Propanone, 1,3-diphenyl-	O=C(CC1=CC=CC=C1)CC1=CC=CC=C1	O=C(CC1=CC=CC=C1)CC1=CC=CC=C1
102-06-7	CAS-RN	DTXSID3025178	1,3-Diphenylguanidine	N=C(NC1=CC=CC=C1)NC1=CC=CC=C1	N=C(NC1=CC=CC=C1)NC1=CC=CC=C1
102-08-9	CAS-RN	DTXSID4026139	Thiocarbanilide	S=C(NC1=CC=CC=C1)NC1=CC=CC=C1	S=C(NC1=CC=CC=C1)NC1=CC=CC=C1
102-09-0	CAS-RN	DTXSID3020540	Diphenylcarbonate	O=C(OC1=CC=CC=C1)OC1=CC=CC=C1	O=C(OC1=CC=CC=C1)OC1=CC=CC=C1
102-13-6	CAS-RN	DTXSID6051512	Isobutyl phenylacetate	CC(C)COC(=O)CC1=CC=CC=C1	CC(C)COC(=O)CC1=CC=CC=C1
102-17-0	CAS-RN	DTXSID5059246	Benzeneacetic acid, (4-methoxyphenyl)methyl ester	COC1=CC=C(COC(=O)CC2=CC=CC=C2)C=C1	COC1=CC=C(COC(=O)CC2=CC=CC=C2)C=C1
102-20-5	CAS-RN	DTXSID0044494	2-Phenylethyl phenylacetate	O=C(CC1=CC=CC=C1)OCCC1=CC=CC=C1	O=C(CC1=CC=CC=C1)OCCC1=CC=CC=C1
102-22-7	CAS-RN	DTXSID1051513	(1E)-2,6-Dimethylhepta-1,5-dien-1-yl phenylacetate	CC(C)=CCC\C(C)=C\COC(=O)CC1=CC=CC=C1	CC(C)=CCCC(C)=CCOC(=O)CC1=CC=CC=C1
102-24-9	CAS-RN	DTXSID6051514	Trimethoxycyclotriboroxane	COB1OB(OC)OB(OC)O1	COB1OB(OC)OB(OC)O1
102-27-2	CAS-RN	DTXSID4021848	N-Ethyl-3-methylaniline	CCNC1=CC(C)=CC=C1	CCNC1=CC(C)=CC=C1
102-30-7	CAS-RN	DTXSID9042091	Lauryldimethyl-3,4-dichlorobenzylammonium chloride	[Cl-].CCCCCCCCCCCC[N+](C)(C)CC1=CC(Cl)=C(Cl)C=C1	CCCCCCCCCCCC[N+](C)(C)CC1=CC(Cl)=C(Cl)C=C1
102-36-3	CAS-RN	DTXSID9033008	3,4-Dichlorophenyl isocyanate	ClC1=C(Cl)C=C(C=C1)N=C=O	ClC1=C(Cl)C=C(C=C1)N=C=O
102-69-2	CAS-RN	DTXSID9021849	Tripropylamine	CCCN(CCC)CCC	CCCN(CCC)CCC
102-70-5	CAS-RN	DTXSID5026174	Triallylamine	C=CCN(CC=C)CC=C	C=CCN(CC=C)CC=C
102-71-6	CAS-RN	DTXSID9021392	Triethanolamine	OCCN(CCO)CCO	OCCN(CCO)CCO
102-76-1	CAS-RN	DTXSID3026691	Triacetin	CC(=O)OCC(COC(C)=O)OC(C)=O	CC(=O)OCC(COC(C)=O)OC(C)=O
102-77-2	CAS-RN	DTXSID0021096	N-Oxydiethylene-2-benzothiazylsulfenamide	C1CN(CCO1)SC1=NC2=C(S1)C=CC=C2	C1CN(CCO1)SC1=NC2=C(S1)C=CC=C2
102-79-4	CAS-RN	DTXSID1044354	N-Butyldiethanolamine	CCCCN(CCO)CCO	CCCCN(CCO)CCO
102-81-8	CAS-RN	DTXSID2024953	2-N-Dibutylaminoethanol	CCCCN(CCO)CCCC	CCCCN(CCO)CCCC
102-82-9	CAS-RN	DTXSID4026183	Tributylamine	CCCCN(CCCC)CCCC	CCCCN(CCCC)CCCC
102-83-0	CAS-RN	DTXSID8059261	3-(Dibutylamino)propylamine	CCCCN(CCCC)CCCN	CCCCN(CCCC)CCCN
102-84-1	CAS-RN	DTXSID3059262	Phosphorous acid, tri-2-propenyl ester	C=CCOP(OCC=C)OCC=C	C=CCOP(OCC=C)OCC=C
102-85-2	CAS-RN	DTXSID7051474	Tributyl phosphite	CCCCOP(OCCCC)OCCCC	CCCCOP(OCCCC)OCCCC
1020-35-5	CAS-RN	DTXSID50906982	3-(Butan-2-yl)-4-methylphenyl hydrogen methylcarbonimidate	CCC(C)C1=C(C)C=CC(OC(O)=NC)=C1	CCC(C)C1=C(C)C=CC(OC(O)=NC)=C1
1020-76-4	NO_MATCH	-	-	-	-
1020-84-4	CAS-RN	DTXSID1051511	2,2,4,4,6,6,8,8-Octamethylcyclotetrasilazane	C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N[Si](C)(C)N1	C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N[Si](C)(C)N1
102071-30-7	CAS-RN	DTXSID00907040	(4-Chlorophenyl)(phenyl)(piperidin-2-yl)methanol--hydrogen chloride (1/1)	Cl.OC(C1CCCCN1)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1	OC(C1CCCCN1)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
1021-19-8	NO_MATCH	-	-	-	-
10213-74-8	CAS-RN	DTXSID20144677	Propionic acid, 3-(2-ethylbutoxy)-	CCC(CC)COCCC(O)=O	CCC(CC)COCCC(O)=O
10213-75-9	CAS-RN	DTXSID6025303	3-((2-Ethylhexyl)oxy)propionitrile	CCCCC(CC)COCCC#N	CCCCC(CC)COCCC#N
102206-59-7	Deleted CAS-RN	DTXSID9023542	Pyrilamine	COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1	COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1
102207-73-8	CAS-RN	DTXSID20144793	Pyrimidine, 2-amino-4-(2-dibutylaminoethoxy)-	CCCCN(CCCC)CCOC1=NC(N)=NC=C1	CCCCN(CCCC)CCOC1=NC(N)=NC=C1
102207-75-0	CAS-RN	DTXSID80144794	Pyrimidine, 2-amino-4-(2-diethylaminoethoxy)-	CCN(CC)CCOC1=NC(N)=NC=C1	CCN(CC)CCOC1=NC(N)=NC=C1
102207-77-2	CAS-RN	DTXSID00144796	Pyrimidine, 2-amino-4-(2-dimethylaminoethoxy)-	CN(C)CCOC1=NC(N)=NC=C1	CN(C)CCOC1=NC(N)=NC=C1
10222-01-2	CAS-RN	DTXSID5032361	2,2-Dibromo-3-nitrilopropionamide	NC(=O)C(Br)(Br)C#N	NC(=O)C(Br)(Br)C#N
102251-91-2	CAS-RN	DTXSID60144833	SC 42867	CCS(=O)(=O)CCC(=O)NNC(=O)N1CC2=CC=CC=C2OC2=C1C=C(Cl)C=C2	CCS(=O)(=O)CCC(=O)NNC(=O)N1CC2=CC=CC=C2OC2=C1C=C(Cl)C=C2
102268-15-5	CAS-RN	DTXSID8029072	5-Ethyl-2,3-pyridinedicarboxylic acid	CCC1=CC(C(O)=O)=C(N=C1)C(O)=O	CCC1=CC(C(O)=O)=C(N=C1)C(O)=O
10232-90-3	CAS-RN	DTXSID80907361	2-(1,2-Dichloroethyl)-4-methyl-1,3-dioxolane	CC1COC(O1)C(Cl)CCl	CC1COC(O1)C(Cl)CCl
10232-91-4	CAS-RN	DTXSID10144904	Propionitrile, 3-(2-ethylbutoxy)-	CCC(CC)COCCC#N	CCC(CC)COCCC#N
10232-92-5	CAS-RN	DTXSID40907362	2,4-Dihydroxy-3,3-dimethylbutanenitrile	CC(C)(CO)C(O)C#N	CC(C)(CO)C(O)C#N
10232-93-6	NO_MATCH	-	-	-	-
102324-40-3	NO_MATCH	-	-	-	-
10235-09-3	CAS-RN	DTXSID00144933	O,O,O-Tris(2-chloroethyl) phosphorothioate	ClCCOP(=S)(OCCCl)OCCCl	ClCCOP(=S)(OCCCl)OCCCl
102366-79-0	CAS-RN	DTXSID10144944	Adenine, 7,8-dihydro-N-benzyl-	C(NC1=NC=NC2=C1NCN2)C1=CC=CC=C1	C(NC1=NC=NC2=C1NCN2)C1=CC=CC=C1
10238-21-8	CAS-RN	DTXSID0037237	Glybenclamide	COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1	COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
102394-31-0	CAS-RN	DTXSID0045674	AF-DX 116	CCN(CC)CC1CCCCN1CC(=O)N1C2=C(C=CC=C2)C(=O)NC2=C1N=CC=C2	CCN(CC)CC1CCCCN1CC(=O)N1C2=C(C=CC=C2)C(=O)NC2=C1N=CC=C2
1024-57-3	CAS-RN	DTXSID1024126	Heptachlor epoxide B	[H][C@]12[C@@H]3O[C@@H]3[C@H](Cl)[C@@]1([H])[C@@]1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl	ClC1C2OC2C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
102410-20-8	CAS-RN	DTXSID50145051	Glycine, N,N-dimethyl-, ((6-chloroimidazo(2,1-b)thiazol-5-yl)methylene)hydrazide	CN(C)CC(=O)N\N=C\C1=C(Cl)N=C2SC=CN12	CN(C)CC(=O)N=NCC1=C(Cl)N=C2SC=CN12
102410-31-1	CAS-RN	DTXSID10145052	Glycine, N,N-dimethyl-, ((6-methylimidazo(2,1-b)thiazol-5-yl)methylene)hydrazide	CN(C)CC(=O)N\N=C\C1=C(C)N=C2SC=CN12	CN(C)CC(=O)N=NCC1=C(C)N=C2SC=CN12
102410-37-7	CAS-RN	DTXSID70145053	Glycine, N,N-dimethyl-, ((2,3-dihydro-6-methylimidazo(2,1-b)thiazol-5-yl)methylene)hydrazide	CN(C)CC(=O)N\N=C\C1=C(C)N=C2SCCN12	CN(C)CC(=O)N=NCC1=C(C)N=C2SCCN12
102410-39-9	NO_MATCH	-	-	-	-
102410-40-2	CAS-RN	DTXSID30145054	Glycine, N,N-dimethyl-, ((2,3-dihydro-6-chloroimidazo(2,1-b)thiazol-5-yl)methylene)hydrazide	CN(C)CC(=O)N\N=C\C1=C(Cl)N=C2SCCN12	CN(C)CC(=O)N=NCC1=C(Cl)N=C2SCCN12
1025-15-6	CAS-RN	DTXSID0026175	Triallyl isocyanurate	C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O	C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O
102518-79-6	CAS-RN	DTXSID8046038	Huperzine A	C\C=C1/[C@@H]2CC3=C(C=CC(=O)N3)[C@@]1(N)CC(C)=C2	CC=C1C2CC3=NC(=O)C=CC3C1(N)CC(C)=C2
10254-57-6	CAS-RN	DTXSID5029718	4,4'-Methylene bis(dibutyldithiocarbamate)	CCCCN(CCCC)C(=S)SCSC(=S)N(CCCC)CCCC	CCCCN(CCCC)C(=S)SCSC(=S)N(CCCC)CCCC
102579-43-1	CAS-RN	DTXSID20907764	N-[3-{4-[2-(Diethylamino)ethoxy]phenyl}-1-hydroxy-1-(propylimino)propan-2-yl]benzenecarboximidic acid	CCCN=C(O)C(CC1=CC=C(OCCN(CC)CC)C=C1)N=C(O)C1=CC=CC=C1	CCCN=C(O)C(CC1=CC=C(OCCN(CC)CC)C=C1)N=C(O)C1=CC=CC=C1
10258-54-5	CAS-RN	DTXSID0038831	2-Methoxyethyl cyanoacetate	COCCOC(=O)CC#N	COCCOC(=O)CC#N
102601-34-3	CAS-RN	DTXSID20648387	Sodium 3-(cyclohexylamino)-2-hydroxypropane-1-sulfonate	[Na+].OC(CNC1CCCCC1)CS([O-])(=O)=O	OC(CNC1CCCCC1)CS(O)(=O)=O
10262-69-8	CAS-RN	DTXSID7045029	Maprotiline	CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21	CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21
10265-92-6	CAS-RN	DTXSID6024177	Methamidophos	COP(N)(=O)SC	COP(N)(=O)SC
10265-93-7	NO_MATCH	-	-	-	-
102676-31-3	CAS-RN	DTXSID4020618	Fadrozole hydrochloride	Cl.N#CC1=CC=C(C=C1)C1CCCC2=CN=CN12	N#CC1=CC=C(C=C1)C1CCCC2=CN=CN12
10268-78-7	CAS-RN	DTXSID10145451	Acetamide, N,N'-m-phenylenebis- (6CI,7CI,8CI)	CC(=O)NC1=CC(NC(C)=O)=CC=C1	CC(=O)NC1=CC(NC(C)=O)=CC=C1
10274-44-9	NO_MATCH	-	-	-	-
